Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2016-11-11,24.9451904296875,25.0464165171127,24.51268199694924,24.643814994203094,136575600
2016-11-14,24.319425582885742,24.80254692483894,23.94443175781599,24.779541480975045,204702000
2016-11-15,24.641510009765625,24.772642986196743,24.422955634114782,24.517278491798816,129058000
2016-11-16,25.304079055786133,25.359294239810122,24.524182572280637,24.547188021355673,235362000
2016-11-17,25.294876098632812,25.386899648584652,25.03721226501154,25.262668119430153,110528000
2016-11-18,25.320178985595703,25.430607580733323,25.228157204051158,25.241960120242243,113715600
2016-11-21,25.704381942749023,25.764195760935156,25.308681889132192,25.333988410366057,117058400
2016-11-22,25.720489501953125,25.86312436302286,25.628465935170478,25.754996803693512,103862000
2016-11-23,25.589345932006836,25.65376187561672,25.382293430973053,25.619252832910618,109705600
2016-11-25,25.71818733215332,25.736592395764816,25.52493767463953,25.566348190163666,45903600
2016-11-28,25.66756820678711,25.8746207353781,25.626157701068912,25.635360230695518,108776000
2016-11-29,25.642263412475586,25.773396396862534,25.322482946072274,25.48582390871544,114115200
2016-11-30,25.426008224487305,25.812505717013426,25.368493727118555,25.67447127436906,144649200
2016-12-01,25.189054489135742,25.522639702654807,25.083228000599767,25.39150668912071,148347600
2016-12-02,25.283374786376953,25.327084613245596,25.041813182047214,25.11543167252432,106112000
2016-12-05,25.101625442504883,25.313278355303645,24.903775446348597,25.306376896982407,137298000
2016-12-06,25.294876098632812,25.389200720014333,25.12003328444787,25.19135070193901,104782000
2016-12-07,25.54334259033203,25.580152717341864,25.11313520092625,25.136140652705663,119994800
2016-12-08,25.79410171508789,25.86541912823378,25.44441259761754,25.504228164722253,108273200
2016-12-09,26.21510887145996,26.38765237457673,25.837813885060886,25.837813885060886,137610400
2016-12-12,26.065574645996094,26.456672582084675,25.879226454270913,26.063273574314607,105497600
2016-12-13,26.500375747680664,26.66831706779503,26.169091738946882,26.189796111891315,174935200
2016-12-14,26.500375747680664,26.73273301278152,26.452063788940798,26.465866704237087,136127200
2016-12-15,26.64531898498535,26.854672619230723,26.509585599866277,26.544092897640045,186098000
2016-12-16,26.679826736450195,26.801757196511677,26.606208246118552,26.79485573729359,177404400
2016-12-19,26.833969116210938,27.004211570997985,26.62921760506345,26.6407212089181,111117600
2016-12-20,26.905290603637695,27.031823244309592,26.84317569698299,26.856978619527638,85700000
2016-12-21,26.930585861206055,27.008806485032228,26.866169909350997,26.870772051742385,95132800
2016-12-22,26.75344467163086,26.804057711784225,26.6039066225968,26.767247589780606,104343600
2016-12-23,26.80635643005371,26.80635643005371,26.592402427489088,26.592402427489088,56998000
2016-12-27,26.976598739624023,27.10083025720737,26.79945311530583,26.80635457374884,73187600
2016-12-28,26.8615779876709,27.151449862372658,26.732744288155406,27.036420839178867,83623600
2016-12-29,26.854671478271484,26.942092887589716,26.778751915988057,26.790253763022857,60158000
2016-12-30,26.64531898498535,26.96279841092744,26.555596500366864,26.83626755694915,122345200
2017-01-03,26.721233367919922,26.762643872420238,26.401452932413115,26.640713430059037,115127600
2017-01-04,26.691333770751953,26.804063477233335,26.629218870514205,26.652224324113234,84472400
2017-01-05,26.827058792114258,26.88457328197726,26.64301172247148,26.66831823842744,88774400
2017-01-06,27.126142501831055,27.183657007935995,26.794858385001508,26.866175810906533,127007600
2017-01-09,27.374601364135742,27.47582744741152,27.133041513413918,27.13534082970417,134247600
2017-01-10,27.402204513549805,27.464319392177675,27.2158581224632,27.323983892281866,97848400
2017-01-11,27.549442291259766,27.59085279664473,27.28487527103378,27.31708324686619,110354400
2017-01-12,27.434419631958008,27.445923235352577,27.195159074019244,27.353899673806367,108344800
2017-01-13,27.38610076904297,27.519534811964093,27.333186664021486,27.402204756622897,104447600
2017-01-17,27.606962203979492,27.662175636930506,27.19745921211967,27.225065050993486,137759200
2017-01-18,27.60466194152832,27.721992025791536,27.540245975329984,27.606963013236385,94852000
2017-01-19,27.556350708007812,27.62766813604499,27.462027827881563,27.468929287987937,102389200
2017-01-20,27.606962203979492,27.710487610163064,27.54484731131003,27.710487610163064,130391600
2017-01-23,27.625368118286133,27.793309493956794,27.554048936855708,27.60696305500064,88200800
2017-01-24,27.600053787231445,27.629960690207362,27.4919262650219,27.503429865121916,92844000
2017-01-25,28.039466857910156,28.090079895944434,27.671374429301515,27.703582407104573,129510400
2017-01-26,28.05327033996582,28.16829932872382,27.97504971490478,27.991153703122777,105350400
2017-01-27,28.055572509765625,28.14759606117314,27.975052560485274,28.099284091604925,82251600
2017-01-30,27.981956481933594,27.981956481933594,27.758801675778333,27.82091656920229,121510000
2017-01-31,27.91753578186035,27.926738311770396,27.749594437810618,27.871524887513246,196804000
2017-02-01,29.619964599609375,30.02026674415808,29.21966421026375,29.22426459752385,447940000
2017-02-02,29.569355010986328,29.767205035094836,29.396811507766348,29.442824161746977,134841600
2017-02-03,29.69588851928711,29.721195040945894,29.48423557014394,29.518742867675616,98029200
2017-02-06,29.97425079345703,30.022564510811677,29.654470361689146,29.707386221269466,107383600
2017-02-07,30.25953483581543,30.388366781299386,30.011071722207557,30.03177610407307,152735200
2017-02-08,30.376861572265625,30.41827384421646,30.188215807887737,30.218124475940726,92016400
2017-02-09,30.596357345581055,30.603288725916276,30.29598460376013,30.4184436905168,113399600
2017-02-10,30.52705192565918,30.71651913040471,30.510879873776638,30.605613476149404,80262000
2017-02-13,30.79737663269043,30.919839253845378,30.672608252092974,30.748856966868217,92141600
2017-02-14,31.197111129760742,31.213283179637184,30.78814195304018,30.838974439440555,132904800
2017-02-15,31.310321807861328,31.485926200920584,31.10468260464162,31.312634618691856,142492400
2017-02-16,31.273353576660156,31.400431241504915,31.15551305202995,31.347289480262962,90338400
2017-02-17,31.358844757080078,31.384260996633373,31.215591511757644,31.215591511757644,88792800
2017-02-21,31.585285186767578,31.596838666542546,31.418924949763774,31.476688823011568,98028800
2017-02-22,31.680017471313477,31.682326756921896,31.448961987903893,31.52289790926898,83347600
2017-02-23,31.54599380493164,31.76549573206779,31.492852049559353,31.74239230720515,83152800
2017-02-24,31.576040267944336,31.576040267944336,31.25718260233658,31.40274867152735,87106400
2017-02-27,31.638404846191406,31.75624532164196,31.488220290984287,31.68692801707538,81029600
2017-02-28,31.652284622192383,31.75625886055819,31.58527657314757,31.673078764740332,93931600
2017-03-01,32.299232482910156,32.382412567080664,31.793224123633966,31.86022863767035,145658400
2017-03-02,32.10745620727539,32.41244746653751,32.0612423121408,32.347752244099325,104844000
2017-03-03,32.296932220458984,32.308485698692934,32.021975656373144,32.06587675828622,84432400
2017-03-06,32.195255279541016,32.294610924650605,32.0242765575214,32.20218665877828,87000000
2017-03-07,32.236846923828125,32.3431304220329,32.06817396154083,32.13055989999812,69785200
2017-03-08,32.1167106628418,32.30155574588277,32.0751223701116,32.105157184096726,74828800
2017-03-09,32.042755126953125,32.06817135717713,31.666137293520123,32.05662140985935,88623600
2017-03-10,32.149051666259766,32.199884141766816,32.03352395385757,32.17446790401329,78451200
2017-03-13,32.16291809082031,32.21605985740259,32.07511941682055,32.082050798304046,69686800
2017-03-14,32.1143913269043,32.266885211484286,32.07973090151632,32.18601793683025,61236400
2017-03-15,32.454063415527344,32.52106797232908,32.123652152712914,32.21145438805048,102767200
2017-03-16,32.507179260253906,32.5834279523582,32.40782362183013,32.51411063902475,76928000
2017-03-17,32.345455169677734,32.57881991544937,32.3223482133878,32.57881991544937,175540000
2017-03-20,32.68510818481445,32.694348852295555,32.40090741959065,32.44018642623199,86168000
2017-03-21,32.310794830322266,32.99472054637454,32.28537858857916,32.8352917141338,158119600
2017-03-22,32.67586135864258,32.71745317302266,32.292308464990825,32.31310613499406,103440800
2017-03-23,32.560333251953125,32.71283069351587,32.488706627299024,32.638891257984966,81385200
2017-03-24,32.49563980102539,32.7498022176487,32.42863526880281,32.69434763794183,89582400
2017-03-27,32.55110549926758,32.62966353646561,32.028917724136335,32.206831476542945,94300400
2017-03-28,33.225772857666016,33.281223906665865,32.491014727782115,32.55802277949188,133499200
2017-03-29,33.29971694946289,33.38520988039427,33.084837030521676,33.198051967140444,116760000
2017-03-30,33.25580596923828,33.387509255140365,33.15645382776915,33.315882636755454,84829200
2017-03-31,33.193416595458984,33.33436051768321,33.043228483724,33.207279354099846,78646800
2017-04-03,33.20267105102539,33.299713927446234,33.052486402532196,33.20498386217642,79942800
2017-04-04,33.44990539550781,33.477630927036365,33.08021518886731,33.098700051762044,79565600
2017-04-05,33.27660369873047,33.609324078860624,33.22808050761731,33.322814079164985,110871600
2017-04-06,33.193416595458984,33.39212436243698,33.14489341459069,33.3389790868133,84596000
2017-04-07,33.1194953918457,33.313581170781795,33.10332333974798,33.209606898182265,66688800
2017-04-10,33.080204010009766,33.24425490924556,33.017818059525624,33.17955967379013,75733600
2017-04-11,32.72438430786133,33.121799961435954,32.36162556132028,33.02706638137571,121517600
2017-04-12,32.763648986816406,32.844516243081806,32.581113287907016,32.71743862243264,81400000
2017-04-13,32.590370178222656,32.89767433330219,32.590370178222656,32.78907799558137,71291600
2017-04-17,32.770606994628906,32.78216047651942,32.548792129465035,32.68973614702295,66328400
2017-04-18,32.62503433227539,32.819120096829,32.604240184421855,32.67355753622728,58790000
2017-04-19,32.5048828125,32.809877734444996,32.45174103996478,32.78215220540519,69313600
2017-04-20,32.911529541015625,33.022435138429955,32.615778930827155,32.62964168980078,93278400
2017-04-21,32.87226486206055,32.96699493150307,32.775221981365114,32.91154387146392,69283600
2017-04-24,33.18879699707031,33.260423605852495,33.08250996345363,33.156449382600115,68537200
2017-04-25,33.39444351196289,33.47993289925257,33.241946070614006,33.25119026285557,75486000
2017-04-26,33.198036193847656,33.410610251682364,33.12872239849438,33.38057192327901,80164800
2017-04-27,33.22346878051758,33.30896171291005,33.11256312773726,33.25350712370632,56985200
2017-04-28,33.191104888916016,33.34129300564496,33.103306239396055,33.2927698231632,83441600
2017-05-01,33.868106842041016,34.01136008674115,33.49379815717875,33.5261457777764,134411600
2017-05-02,34.08298110961914,34.216993665971486,33.928174413218755,34.089912489635154,181408800
2017-05-03,33.9790153503418,34.07837103137064,33.334372168846535,33.63936354242312,182788000
2017-05-04,33.85654830932617,33.99749224780387,33.690188135200835,33.854239024494824,93487600
2017-05-05,34.41802215576172,34.42264072641439,33.90969733385166,33.90969733385166,109310800
2017-05-08,35.353790283203125,35.51321909494186,34.43419065356473,34.43419065356473,195009600
2017-05-09,35.580223083496094,35.78586225291136,35.4554511904516,35.55249403747193,156521600
2017-05-10,35.411556243896484,35.568675779877275,35.145843892303795,35.497049156002355,103222800
2017-05-11,35.71781921386719,35.74566272798145,35.33732422931705,35.369805378967186,109020400
2017-05-12,36.21663284301758,36.2908739365039,35.88485788911661,35.89181788100036,130108000
2017-05-15,36.12382888793945,36.34423690255087,35.973024335884055,36.195751167848314,104038800
2017-05-16,36.07046127319336,36.207345816128424,35.896454418221445,36.17950585219005,80194000
2017-05-17,34.85936737060547,35.86164838463973,34.73408401394015,35.63659927380828,203070800
2017-05-18,35.390663146972656,35.57627111712775,35.06353303802186,35.09601416728568,134272800
2017-05-19,35.51132583618164,35.72477386484505,35.41156358438235,35.58557047581027,107843200
2017-05-22,35.727081298828125,35.863965813263476,35.47651105501651,35.7294001152807,91865600
2017-05-23,35.68301773071289,35.93822574135767,35.569331941676616,35.93822574135767,79675600
2017-05-24,35.5762825012207,35.76885052211112,35.42083679427562,35.69228707716587,76712000
2017-05-25,35.699249267578125,35.81061621627435,35.50436241762813,35.666768125919795,76942400
2017-05-26,35.63893127441406,35.78509819474404,35.56932781043888,35.72941471552804,87710400
2017-05-30,35.65285110473633,35.82917681122101,35.57396883132312,35.59484880837146,80507600
2017-05-31,35.44171142578125,35.76884513027702,35.353550368673936,35.72244401492925,97804800
2017-06-01,35.53915786743164,35.57396136205059,35.31643107865565,35.536839050528435,65616400
2017-06-02,36.06583023071289,36.06583023071289,35.471887231987566,35.631974149961714,111082800
2017-06-05,35.713172912597656,35.83381868263159,35.604131850277305,35.80829753012786,101326800
2017-06-06,35.83381652832031,36.14934914931527,35.67837080520811,35.70621077347326,106499600
2017-06-07,36.04726028442383,36.18878600667422,35.84077228378099,35.9660592065226,84278400
2017-06-08,35.95909118652344,36.08669335761769,35.822203128879956,36.01941227722577,85003200
2017-06-09,34.56471252441406,36.005490501291284,33.87796761467055,36.005490501291284,259530800
2017-06-12,33.738765716552734,33.89421140172117,33.06361832949146,33.813010334042374,289229200
2017-06-13,34.01021957397461,34.20974757944908,33.67612584014028,34.14246648535844,136661600
2017-06-14,33.6784553527832,34.221356015522005,33.372201518307364,34.221356015522005,126124800
2017-06-15,33.47660827636719,33.52069059391153,32.99403222161778,33.251562593426584,128661600
2017-06-16,33.0079460144043,33.52532547863764,32.99170367301799,33.358278590962286,201444400
2017-06-19,33.95221710205078,34.045022883262455,33.330434298736115,33.330434298736115,130165600
2017-06-20,33.64365005493164,34.075187273103715,33.62741125315838,34.075187273103715,99600400
2017-06-21,33.843162536621094,33.88956718362495,33.55083237745546,33.7619614847194,85063200
2017-06-22,33.78748321533203,34.03573108829156,33.66915631965159,33.8199643446962,76425200
2017-06-23,33.938289642333984,34.14245877583678,33.66683942993293,33.671480603015574,141757600
2017-06-26,33.831573486328125,34.40231397122722,33.7294889013404,34.14478369189126,102769600
2017-06-27,33.34666442871094,33.910448339947045,33.321143288034776,33.643635771027576,99047600
2017-06-28,33.833892822265625,33.89885509731291,33.21442885223566,33.52300142879953,88329600
2017-06-29,33.33506774902344,33.67148379594912,33.01025640599368,33.5740403930402,125997600
2017-06-30,33.41395950317383,33.63204867536002,33.35827603149477,33.51372174056437,92096400
2017-07-03,33.29331588745117,33.71093310139228,33.20051363554381,33.613489674835854,57111200
2017-07-05,33.430198669433594,33.59260437172023,33.11234725637412,33.33739642246375,86278400
2017-07-06,33.11466598510742,33.29331402723533,33.04042489576544,33.18195062313297,96515200
2017-07-07,33.45108413696289,33.583331077798874,33.15411264967926,33.15411264967926,76806800
2017-07-10,33.65523910522461,33.861727060320725,33.26314316415742,33.43483117071179,84362400
2017-07-11,33.7642936706543,33.838538303117105,33.49748454562129,33.578685629676194,79127200
2017-07-12,33.813011169433594,33.91509221073657,33.59956319914471,33.843169948377934,99538000
2017-07-13,34.283992767333984,34.45103963699194,33.74341102804902,33.75733101049074,100797600
2017-07-14,34.578636169433594,34.64592079378021,34.1819025741464,34.3303882628221,80528400
2017-07-17,34.69928741455078,35.01017882149063,34.46960062502861,34.5276029117045,95174000
2017-07-18,34.819942474365234,34.83154364283876,34.492808640381405,34.615773237805755,71475200
2017-07-19,35.03802490234375,35.13082715177635,34.78977339783427,34.91273797141296,83692000
2017-07-20,34.880252838134766,35.205067754332376,34.845452883625036,35.149384286938314,68974800
2017-07-21,34.864017486572266,34.90345861897583,34.54152489557479,34.799055204945354,105010400
2017-07-24,35.286285400390625,35.36749005262227,34.778184584848944,34.9359527131384,85972800
2017-07-25,35.43708801269531,35.692296019607944,35.218998788849156,35.218998788849156,75415600
2017-07-26,35.604129791259766,35.71317084727418,35.51132399653175,35.57860864023195,63124000
2017-07-27,34.931297302246094,35.72709053321311,34.17494874241261,35.671407062358746,129905200
2017-07-28,34.685359954833984,34.85472560416631,34.61343770128921,34.775843360935134,68854800
2017-07-31,34.50672149658203,34.877937569955606,34.36751812420108,34.77817178991268,79383600
2017-08-01,34.81297302246094,34.85241415241093,34.43247816509669,34.59256504206811,141474400
2017-08-02,36.45791244506836,37.06345638107044,36.23054450202435,36.954411813041766,279747200
2017-08-03,36.09365463256836,36.47414938593191,35.96604892926828,36.4370270831214,108389200
2017-08-04,36.28391647338867,36.51824447689042,36.121510751150865,36.2096753747282,82239600
2017-08-07,36.84538269042969,36.87090384556407,36.348883114325915,36.439366566133344,87481200
2017-08-08,37.14002990722656,37.54604597165815,36.72009385844312,36.796657312557436,144823600
2017-08-09,37.36739730834961,37.41612079297304,36.914980123328064,36.949780083645464,104526000
2017-08-10,36.17717361450195,37.267238638725885,36.01645807921951,37.243945192944345,163217200
2017-08-11,36.6802864074707,36.934172225596136,36.35187149847819,36.47531896830066,105028400
2017-08-14,37.232303619384766,37.31615505207782,36.97608992113349,37.10885617043124,88490800
2017-08-15,37.639923095703125,37.779673147687454,37.2998578831191,37.42097743810432,117862000
2017-08-16,37.4885139465332,37.851868971949614,37.302177033630144,37.71910627608485,110686400
2017-08-17,36.76877975463867,37.432603689228664,36.764120355896594,37.38834828637868,111762400
2017-08-18,36.6849365234375,37.15077698722718,36.50325902688598,36.76878794908287,109712400
2017-08-21,36.61738586425781,36.775769892822034,36.128252027187976,36.684931157832516,105474000
2017-08-22,37.21600341796875,37.26724616577321,36.806064989614605,36.854976259921514,86418400
2017-08-23,37.2625732421875,37.37670542162071,37.006363150225965,37.05061855764048,77596400
2017-08-24,37.097198486328125,37.43959143915482,36.92949567049138,37.36738319710516,79275600
2017-08-25,37.23462677001953,37.39767021433604,37.097204692244226,37.18571195968431,101920400
2017-08-28,37.6096305847168,37.73307802479244,37.25093143296134,37.29984624604826,103864000
2017-08-29,37.94504165649414,37.99395292241599,37.26724282464148,37.29053627303937,118067600
2017-08-30,38.047523498535156,38.17329886722519,37.875161237511655,38.15233689812367,109078400
2017-08-31,38.19892120361328,38.320040729401555,38.077801677825,38.115069771003085,107140400
2017-09-01,38.210567474365234,38.41786635335139,38.11274139649231,38.385257660727085,66364400
2017-09-05,37.75171661376953,38.257153157457466,37.397676819239685,38.14069302608012,117874000
2017-09-06,37.71211624145508,37.963670522676125,37.38835725576962,37.898453140961124,86606800
2017-09-07,37.56071090698242,37.78897526638358,37.35108414451552,37.75403510325225,87714000
2017-09-08,36.94812774658203,37.535084016714634,36.92483430792355,37.46753873113261,114446000
2017-09-11,37.61661911010742,37.74472595411591,37.24161737805395,37.38369886793957,126323200
2017-09-12,37.46754837036133,38.18960250557941,36.98074594224573,37.87515877319203,286856000
2017-09-13,37.18571853637695,37.25792680327699,36.78043955369521,37.23696127852219,179629600
2017-09-14,36.86661148071289,37.127480985161284,36.82235607104816,37.031986397763134,95042800
2017-09-15,37.239295959472656,37.493178214800345,36.80140469040731,36.910877507673646,196458400
2017-09-18,36.957454681396484,37.383699154318606,36.80139854443826,37.29286040134051,113077600
2017-09-19,36.97142028808594,37.213659272855445,36.90387499764983,37.15309774962307,83242400
2017-09-20,36.35185623168945,36.86194846899141,35.830113719840035,36.778097057338464,211805600
2017-09-21,35.72764205932617,36.28898079421191,35.57857322040231,36.28898079421191,150046800
2017-09-22,35.378257751464844,35.46676858657564,35.06847338265814,35.296734239749,186581600
2017-09-25,35.0661506652832,35.36428835466453,34.74239160162309,34.935715870439076,177549200
2017-09-26,35.66940689086914,35.85108440127797,35.331673239677386,35.35263520916742,146640000
2017-09-27,35.923282623291016,36.03741480448484,35.76256711139289,35.82312863998077,102016800
2017-09-28,35.702022552490234,35.93494284761561,35.56692835482772,35.844104074679976,88022000
2017-09-29,35.89767837524414,35.90000985304327,35.40388843698195,35.68572358636191,105199200
2017-10-02,35.82545471191406,35.97452349491543,35.57157255172238,35.93026808910437,74795200
2017-10-03,35.981510162353516,36.12359162123133,35.84874750141396,35.872037388099464,64921200
2017-10-04,35.74859619140625,35.83710701682054,35.51102011384265,35.78353635863432,80655200
2017-10-05,36.193477630615234,36.20512435397174,35.88136534751433,35.91164256334408,85135200
2017-10-06,36.172515869140625,36.216771285701384,36.000153603083184,36.09565175944262,69630400
2017-10-09,36.29828643798828,36.50558529280248,36.21676649297357,36.29129911567504,65051600
2017-10-10,36.3122673034668,36.80140127367339,36.12593393775108,36.349535398242395,62468000
2017-10-11,36.46366882324219,36.56382283295449,36.277331897223505,36.32857464073067,67622400
2017-10-12,36.33554458618164,36.654644064793295,36.27265514848636,36.41706806297477,64500400
2017-10-13,36.566131591796875,36.63367686404627,36.43103749321904,36.50557008487082,65576800
2017-10-16,37.239295959472656,37.267245256108666,36.71988116977698,36.77811124048966,96486000
2017-10-17,37.376712799072266,37.46987947743301,37.0878904096244,37.21599725793115,75989200
2017-10-18,37.211341857910156,37.432618962445325,37.174077315008596,37.36507009240364,65496800
2017-10-19,36.330894470214844,36.58710813067184,36.107293052070986,36.510244032534736,170336800
2017-10-20,36.3937873840332,36.74316774291992,36.32624207844399,36.477638812329246,95896400
2017-10-23,36.375144958496094,36.729184635748865,36.2190888606344,36.542847776453726,87937200
2017-10-24,36.591773986816406,36.66630662132224,36.3821436219765,36.403105592236166,71028800
2017-10-25,36.43104553222656,36.69657439034687,36.16551667410626,36.547505620070204,84828400
2017-10-26,36.66397476196289,36.7618008334198,36.517233877737176,36.62204727186381,68002000
2017-10-27,37.97764205932617,38.1057488893798,36.96443769463346,37.10185976956351,177816800
2017-10-30,38.83245849609375,39.14690220770844,38.13369785168815,38.17329386171482,178803200
2017-10-31,39.37284851074219,39.514930045152674,38.8837179813567,39.1073194936238,144187200
2017-11-01,38.87205123901367,39.58245854526735,38.57391367345149,39.566152425643104,134551200
2017-11-02,39.156219482421875,39.247058228740606,38.49705481387086,38.80451121930693,165573600
2017-11-03,40.178733825683594,40.58867209133476,39.85730281777248,40.528114119819975,237594400
2017-11-06,40.58634948730469,40.758711734467276,39.9970615983004,40.148458323966565,140105200
2017-11-07,40.71678161621094,40.81926707795538,40.43495015049409,40.50715484742848,97446000
2017-11-08,41.04986572265625,41.04986572265625,40.60498719669403,40.68185130490328,97638000
2017-11-09,40.96602249145508,41.017265240518434,40.327819605717956,40.78667286973333,117930400
2017-11-10,40.83042907714844,40.99639849993857,40.736927487906414,40.93328296542886,100582000
2017-11-13,40.66680908203125,40.790700322015965,40.5335655408074,40.55694272704739,67928400
2017-11-14,40.052024841308594,40.5522659440664,40.01462277065098,40.449412033186846,99130000
2017-11-15,39.523719787597656,39.813580380903474,39.36009024575425,39.731763826553525,116632400
2017-11-16,39.99591827392578,40.17590901947847,39.80891152035712,40.014615739111214,94550000
2017-11-17,39.773841857910156,40.0637024759367,39.65462680301197,39.98188591460903,87598000
2017-11-20,39.73412322998047,39.869703091187674,39.63594544776668,39.806587528743606,65049600
2017-11-21,40.4727783203125,40.60368196550586,39.921110410671325,39.921110410671325,100525200
2017-11-22,40.89822769165039,40.907576425416,40.4517498586186,40.52421413758926,102355600
2017-11-24,40.90055847167969,41.0244496868098,40.82575434420491,40.930948094323455,56106800
2017-11-27,40.69485092163086,40.92627217962039,40.51953275956953,40.91925973848651,82867200
2017-11-28,40.456417083740234,40.87717778066195,40.17356890543842,40.74393784446522,105715200
2017-11-29,39.61722946166992,40.421356022358474,39.07491378830195,40.35356790075893,166665600
2017-11-30,40.17123794555664,40.2390260682573,39.37412381322835,39.83929907290369,166108800
2017-12-01,39.9842414855957,40.12917006813431,39.38815884314384,39.72710667768056,159037200
2017-12-04,39.69203567504883,40.351230160635915,39.65229731659654,40.31850424386007,130169600
2017-12-05,39.65462875366211,40.09409406815887,39.36476812137704,39.51904895308636,109400800
2017-12-06,39.507354736328125,39.7855267386817,38.91127595054929,39.154382186949924,114240000
2017-12-07,39.579830169677734,39.84163748488926,39.48398871791025,39.51203848258087,102693200
2017-12-08,39.59151840209961,39.972544381752805,39.4629545923694,39.853329305384676,93420800
2017-12-11,40.3629264831543,40.414353443203005,39.455945806140505,39.551787283218374,141095200
2017-12-12,40.13616943359375,40.29746270901659,40.08006990604287,40.241359614608676,77636800
2017-12-13,40.269405364990234,40.56627482068347,40.20628984151923,40.323168591058526,95273600
2017-12-14,40.257728576660156,40.470448819217914,40.124485051039116,40.299803226735804,81906000
2017-12-15,40.66680908203125,40.713559887653396,40.31383639769752,40.587332355787815,160677200
2017-12-18,41.239501953125,41.42183253648349,40.87484078640801,40.87951693560756,117684400
2017-12-19,40.80003356933594,40.998728876380696,40.694843404900205,40.91457603146081,109745600
2017-12-20,40.75563430786133,41.005753056380755,40.49849955063809,40.877185677769134,93902400
2017-12-21,40.909915924072266,41.14601338073836,40.69719922079701,40.71356039788378,83799600
2017-12-22,40.909915924072266,41.00575739525637,40.79070083321309,40.83277548874296,65397600
2017-12-26,39.872032165527344,40.08241256095756,39.66398449497271,39.92579541025149,132742000
2017-12-27,39.87903594970703,39.921110592915475,39.670991891177096,39.76215718498556,85992800
2017-12-28,39.991249084472656,40.171243428209586,39.850993103171035,39.97254804917525,65920800
2017-12-29,39.558780670166016,39.876691012389315,39.556444379237625,39.86032984217784,103999600
2018-01-02,40.26708221435547,40.27643451563853,39.56580942615581,39.77619340273042,102223600
2018-01-03,40.26005554199219,40.802374685276824,40.19694358149866,40.330183509397145,118071600
2018-01-04,40.44707489013672,40.54992879885171,40.22500589642445,40.33253238872998,89738400
2018-01-05,40.90755844116211,40.99404756618664,40.451732074760365,40.54289734804072,94640000
2018-01-08,40.75563430786133,41.05016756597909,40.65745298829791,40.75563430786133,82271200
2018-01-09,40.75096130371094,40.921603346574265,40.53590474782042,40.80238825912582,86336000
2018-01-10,40.741607666015625,40.74394752463994,40.44006195266457,40.47746402207704,95839600
2018-01-11,40.97303009033203,41.02212075365002,40.788363163647276,40.8117367825329,74670800
2018-01-12,41.3961296081543,41.459245154422774,41.0595181171993,41.18340935111223,101672400
2018-01-16,41.18574523925781,41.933768721013166,41.17405664783749,41.585468671088606,118263600
2018-01-17,41.8659782409668,41.901040446396664,40.92393560860837,41.176390621417674,137547200
2018-01-18,41.903377532958984,42.099736587663685,41.66728368925117,41.9290910063812,124773600
2018-01-19,41.71636962890625,41.97817691644085,41.47092351341417,41.75143183103793,129700400
2018-01-22,41.375091552734375,41.55742217931307,41.28158994771982,41.44521953992409,108434400
2018-01-23,41.38443374633789,41.945453988337626,41.333010368506855,41.44521299016399,130756400
2018-01-24,40.7252311706543,41.44520468515818,40.48679752641156,41.43351609700638,204420400
2018-01-25,39.99826431274414,40.89589266839285,39.862684472538135,40.793038750522214,166116000
2018-01-26,40.09175491333008,40.206297393461384,39.75280718937289,40.206297393461384,156572000
2018-01-29,39.261924743652344,39.77619070677116,39.05388063992829,39.77619070677116,202561600
2018-01-30,39.03049850463867,39.124000098125286,38.499867866116375,38.693887061115404,184192800
2018-01-31,39.138023376464844,39.37412077565685,38.92063057543217,39.00711972420556,129915600
2018-02-01,39.2198371887207,39.41619265332246,38.981403514928985,39.077244956052496,188923200
2018-02-02,37.518089294433594,38.990762671698725,37.42458769489759,38.80375590576933,346375200
2018-02-05,36.58072280883789,38.30819107991556,36.46618031736213,37.19083019912959,290954000
2018-02-06,38.109500885009766,38.27079419819336,35.998670062167655,36.192689296369814,272975200
2018-02-07,37.293670654296875,38.19597476327134,37.18380790882007,38.12351050765929,206434400
2018-02-08,36.267486572265625,37.634969821723445,36.23943680447615,37.46900037296808,217562000
2018-02-09,36.711090087890625,37.058460813619604,35.26292594672998,36.865999961496776,282690400
2018-02-12,38.18975830078125,38.46671505344137,36.969260475488554,37.201625228363696,243278000
2018-02-13,38.57233810424805,38.66857030718875,37.94096603425092,38.01137992863191,130196800
2018-02-14,39.28351593017578,39.32341630642415,38.22966752219258,38.26721850010876,162579600
2018-02-15,40.60259246826172,40.62606138201437,39.66609578151257,39.851515600178224,204588800
2018-02-16,40.47114944458008,41.03211125006785,40.31624316123592,40.454721563931344,160704400
2018-02-20,40.33502197265625,40.900671851907454,40.234094542494496,40.38196338095014,135722000
2018-02-21,40.15193176269531,40.86779600830932,40.13784612263408,40.565021002863894,149886400
2018-02-22,40.487571716308594,40.82790131300647,40.30215194919147,40.32327504011641,123967600
2018-02-23,41.19170379638672,41.22690894826849,40.73166951720412,40.762183036434294,135249600
2018-02-26,42.00616455078125,42.10474259221506,41.35836445790183,41.39122380504643,152648800
2018-02-27,41.87002182006836,42.36056609144427,41.816039387401,42.036667914040706,155712400
